Number of Vehicles Stopped,Total Waiting Time of All Vehicles,Total CO2 Emissions Released
0,0.0,12938.071609130102
0,0.0,8211.268450388587
0,0.0,27492.596091655796
0,0.0,21666.285441795968
0,0.0,35203.0106239114
0,0.0,24342.31110400104
0,0.0,23760.919942645796
0,0.0,8396.542742687208
0,0.0,7002.587303305032
0,0.0,32428.024798518003
0,0.0,17846.780898332367
0,0.0,2652.892939561009
0,0.0,9936.887982955075
0,0.0,18269.571406946845
0,0.0,15608.688680900073
0,0.0,22681.069409539617
0,0.0,28691.667489698473
0,0.0,16754.168605488132
0,0.0,14781.161188331054
0,0.0,22302.012476150197
0,0.0,20214.45342490331
0,0.0,18731.844595713847
