Number Of Vehicles Stopped - Horizontal,Total Waiting Time - Horizontal,Carbon Emissions Released - Horizontal,Number of Vehicles Predicted at Traffic Light - Horizontal,Number of Cars - Horizontal,Number of Buses - Horizontal,Number of Trucks - Horizontal,Number of Motorcycles - Horizontal,Number of Bicycles - Horizontal,Number Of Vehicles Stopped - Vertical,Total Waiting Time - Vertical,Carbon Emissions Released - Vertical,Number of Vehicles Predicted at Traffic Light - Vertical,Number of Cars - Vertical,Number of Buses - Vertical,Number of Trucks - Vertical,Number of Motorcycles - Vertical,Number of Bicycles - Vertical,Traffic Phase 
0,0.0,21328.569840318552,1,3,1,2,2,0,10,216.0,32966.71828055143,1,7,0,3,2,0,0
1,1.0,20599.176723449065,2,3,1,2,2,0,8,167.0,31634.797431042683,0,6,0,3,1,0,0
2,3.0,14200.281143593293,0,3,1,3,2,0,7,121.0,34383.46119659178,0,6,0,3,1,0,0
3,6.0,15935.11591581583,0,3,1,3,2,0,5,86.0,38027.529985734305,0,6,0,3,1,0,0
3,9.0,16781.153239544314,0,3,1,3,2,0,4,56.0,34207.120403924506,0,4,0,3,1,0,0
4,13.0,28329.8553903559,0,3,2,3,2,0,2,28.0,37847.09012366821,1,4,0,3,1,0,0
5,18.0,37094.55898815497,0,3,2,3,2,0,0,0.0,42525.19464669001,3,4,0,3,1,0,0
5,23.0,21261.45922538957,0,3,2,3,2,0,0,0.0,43929.10216972607,2,3,0,3,1,0,0
6,29.0,31848.020014948517,0,3,2,3,2,0,0,0.0,28917.211969282536,3,3,0,2,1,0,0
6,35.0,16968.608973614464,0,3,2,3,2,1,0,0.0,27496.8547625854,4,2,0,2,1,0,0
7,42.0,19581.5402321647,0,3,2,3,2,1,0,0.0,25756.86536182764,4,2,0,2,1,0,0
8,50.0,21583.783473192518,0,3,2,3,2,1,0,0.0,30631.367696995007,4,1,0,2,1,0,0
9,59.0,27021.457126506437,0,3,2,3,2,1,0,0.0,27209.9128878817,3,1,0,2,0,0,0
9,68.0,26893.888545794518,0,4,2,3,2,1,0,0.0,29704.55065821379,3,1,0,2,0,0,0
10,78.0,29406.165979218713,0,4,2,3,2,1,0,0.0,32708.80767023444,2,0,0,2,0,0,0
11,89.0,29479.410910218867,0,4,2,3,2,1,0,0.0,4036.9797099750695,1,0,0,1,0,0,0
11,100.0,29508.28457684481,0,4,2,3,2,1,0,0.0,0.0,0,0,0,0,0,0,1
12,112.0,29519.10507735415,0,4,2,3,2,1,0,0.0,0.0,0,0,0,0,0,0,1
12,124.0,29520.080998254154,0,4,2,3,2,1,0,0.0,0.0,0,0,0,0,0,0,1
12,136.0,29521.705550227038,0,4,2,3,2,1,0,0.0,0.0,0,0,0,0,0,0,1
12,148.0,29520.786241077083,0,4,2,3,2,1,0,0.0,0.0,0,0,0,0,0,0,1
12,160.0,29521.429142032546,0,4,2,3,2,1,0,0.0,0.0,0,0,0,0,0,0,1
11,150.0,28292.920311314738,0,4,2,3,1,1,0,0.0,0.0,0,0,0,0,0,0,1
10,139.0,29069.526564568234,0,4,2,3,1,1,0,0.0,0.0,0,0,0,0,0,0,1
9,127.0,26161.079243194657,0,3,2,3,1,1,0,0.0,0.0,0,0,0,0,0,0,1
8,115.0,30940.758303700204,0,3,2,3,1,1,0,0.0,0.0,0,0,0,0,0,0,1
7,102.0,35186.302801171594,0,3,2,3,1,1,0,0.0,0.0,0,0,0,0,0,0,1
6,89.0,29412.282283058597,0,3,2,2,1,1,0,0.0,0.0,0,0,0,0,0,0,1
5,76.0,32264.553593314573,0,3,2,2,1,1,0,0.0,0.0,0,0,0,0,0,0,1
4,62.0,36896.01049456325,0,3,2,2,1,1,0,0.0,0.0,0,0,0,0,0,0,1
3,47.0,32734.43897928301,0,3,2,2,1,1,0,0.0,0.0,0,0,0,0,0,0,1
2,32.0,26269.809900226872,0,3,1,2,1,1,0,0.0,0.0,0,0,0,0,0,0,1
1,16.0,20674.269455936923,0,3,1,2,1,1,0,0.0,0.0,0,0,0,0,0,0,1
1,17.0,30533.815056991418,1,3,1,2,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,26703.01780224761,1,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,27084.385816744707,2,3,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,25926.70026861249,2,2,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,30365.7961934316,3,2,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,32273.410637388886,3,2,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,36441.20512602315,3,2,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,29724.358683107515,2,1,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,30722.897989655732,3,1,1,2,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,44541.15024201585,3,1,2,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,43353.43412413668,4,1,2,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,18033.444337378816,2,1,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,18251.888101942186,3,1,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,14294.00518509765,3,1,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,5973.342580695782,3,1,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,11425.358769531987,4,1,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,14355.38708113132,4,1,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,23698.723248237206,4,1,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,3756.429688301043,3,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,15040.132349767277,3,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,9022.632601371124,2,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,2,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,20185.480603040225,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,7691.17859445094,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,4291.259881581581,1,1,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,4596.892621024132,2,2,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,3230.728153746822,2,2,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,7300.357274713675,3,3,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,9403.005896373477,4,4,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,12898.103380181139,4,4,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,11429.589100427644,5,5,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,11951.265004427163,4,4,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,5160.637896120088,4,4,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,10105.88551585575,4,4,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,4482.154451521574,4,4,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,1683.1347212247829,3,3,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,2788.4445699763805,3,3,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,1,0,0.0,2188.266582190871,2,2,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,1,0,0.0,8700.791296066538,2,2,0,0,0,0,0
0,0.0,0.0,0,1,0,0,0,2,0,0.0,8693.189064303479,1,1,0,0,0,0,0
0,0.0,0.0,0,1,0,0,0,2,0,0.0,0.0,1,1,0,0,0,0,0
0,0.0,5893.964501147502,0,2,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,5693.5757513063345,0,3,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,2854.4736790262036,0,3,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,4812.439411944293,1,4,0,1,0,2,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,11095.997160733026,1,4,0,1,0,2,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,7857.193452746037,2,4,0,1,0,2,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,12295.466624251878,2,4,1,1,1,2,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,24220.094978739915,3,4,1,1,1,2,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,6575.5966343051405,3,4,1,1,1,2,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,32957.00586977487,5,5,1,1,1,2,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,16947.535063589195,5,6,1,1,1,2,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,38318.778092081804,7,6,1,2,1,2,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,24549.48110238928,5,7,1,2,1,2,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,29094.898007020645,8,7,1,2,1,2,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,44543.88592079654,7,7,2,2,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,28207.79906626825,7,8,2,2,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,27046.558246910554,7,7,2,2,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,38678.13357360423,6,7,2,2,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,45055.65016805303,7,6,3,2,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,32816.46751149903,7,5,3,2,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,48367.51887070932,7,5,3,2,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,59079.14945318342,8,6,3,1,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,43171.57491712579,7,5,3,1,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,27274.00244995467,7,6,3,1,2,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,33256.08924416416,7,6,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,37293.09166820618,5,6,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,18120.61088541498,6,6,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,41717.99899712782,7,6,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,51405.43499927721,7,6,2,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,25643.813141466064,7,6,2,0,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,13930.098931925488,6,7,2,0,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,39869.67538016284,5,6,2,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,35416.81639610588,5,6,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,18932.53825947628,5,7,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,27117.884674903995,5,6,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,40650.9391903755,6,6,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,42634.44204601048,5,7,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,32135.62849732617,5,7,0,1,0,1,0,0.0,0.0,1,1,0,0,0,0,1
0,0.0,21157.68932640274,5,6,1,1,0,1,0,0.0,0.0,1,1,0,0,0,1,1
0,0.0,29382.847284807307,6,6,1,1,0,1,0,0.0,5639.435949738132,2,2,0,0,0,1,1
0,0.0,12735.916807359152,6,6,1,1,0,1,0,0.0,5552.903002966734,2,3,0,0,0,1,1
0,0.0,45792.904366345596,6,5,1,1,0,1,0,0.0,3767.1748713867487,2,3,0,0,0,1,1
0,0.0,21763.733182682437,7,5,1,1,0,1,0,0.0,8321.075407962155,2,3,0,0,0,1,1
0,0.0,25817.156741447827,6,4,1,1,0,1,0,0.0,9294.123180407603,3,4,0,0,0,1,1
0,0.0,37145.005218253566,6,4,1,1,0,1,0,0.0,6575.0737320009675,5,5,0,0,0,1,1
0,0.0,9778.620174824595,6,4,1,1,0,1,0,0.0,25356.11431867886,5,5,1,0,0,1,1
0,0.0,34859.335793820544,5,3,1,1,0,0,0,0.0,36945.639384550406,6,6,1,0,0,1,1
0,0.0,22408.576638141843,5,3,1,1,0,0,0,0.0,8326.583094769225,7,7,1,0,0,1,1
0,0.0,40081.07948220618,4,2,1,1,0,0,0,0.0,18074.85071617327,7,8,1,0,0,1,1
0,0.0,2829.019723259723,3,2,1,0,0,0,0,0.0,32515.278146386667,6,8,2,0,0,1,0
0,0.0,20700.369596030057,3,2,1,0,0,0,1,1.0,35192.70875915686,7,8,2,0,0,1,0
0,0.0,0.0,2,2,1,0,0,0,1,2.0,36329.374610993254,7,9,2,0,0,1,0
0,0.0,2597.844881249027,1,2,1,0,0,0,2,4.0,40443.52357440809,8,10,2,0,0,1,0
1,1.0,5124.830714870322,0,2,1,0,0,0,3,7.0,32534.51934631868,7,10,2,0,0,1,0
1,2.0,9831.869544427438,0,2,1,0,0,0,2,5.0,37076.896781451775,6,10,2,0,0,0,0
2,4.0,10784.1010210266,0,2,1,0,0,0,1,3.0,25588.01972469136,7,11,2,0,0,0,0
2,6.0,10621.565866131892,0,2,1,0,0,0,1,1.0,20827.37460754079,5,10,2,1,0,0,0
3,9.0,10536.279565761559,0,2,1,0,0,0,0,0.0,35812.91993689562,6,9,2,1,0,0,0
3,12.0,10539.600015383434,0,2,1,0,0,0,0,0.0,30516.902242585693,4,9,2,1,0,0,0
3,15.0,10535.731352581484,0,2,1,0,0,0,0,0.0,31029.97857824656,3,8,2,1,0,0,0
3,18.0,10535.747229588746,0,2,1,0,0,0,0,0.0,46092.82388703157,4,7,2,1,0,0,0
3,21.0,10535.68273776507,0,2,1,0,0,0,0,0.0,35805.95080437907,4,7,1,1,0,0,0
3,24.0,10535.555555555557,0,2,1,0,0,0,0,0.0,27779.052798089215,3,6,1,1,0,0,0
3,27.0,10535.555555555557,0,2,1,0,0,0,0,0.0,39927.968495902656,5,6,1,1,0,0,0
3,30.0,10535.555555555557,0,2,1,0,0,0,0,0.0,31456.76815096999,5,5,1,1,0,0,0
3,33.0,10535.555555555557,0,2,1,0,0,0,0,0.0,32076.79929812655,5,4,1,1,0,0,0
3,36.0,10535.555555555557,0,2,1,0,0,0,0,0.0,32312.47664946736,6,4,1,1,0,0,0
3,39.0,10535.555555555557,0,2,1,0,0,0,0,0.0,29033.11707580501,5,3,1,1,0,0,0
3,42.0,10535.555555555557,0,2,1,0,0,0,0,0.0,10282.632066193863,4,3,0,1,0,0,0
3,45.0,10535.555555555557,0,2,1,0,0,0,0,0.0,11507.573013996152,4,3,0,1,0,0,0
3,48.0,10535.555555555557,0,2,1,0,0,0,0,0.0,6722.557499735742,3,2,0,1,0,0,0
3,51.0,10535.555555555557,0,2,1,0,0,0,0,0.0,9914.007354147258,2,1,0,1,0,0,0
3,54.0,10535.555555555557,0,2,1,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0
3,57.0,10535.555555555557,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3,60.0,10535.555555555557,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3,63.0,10535.555555555557,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3,66.0,10535.555555555557,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3,69.0,10535.555555555557,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
3,72.0,10535.555555555557,0,2,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
2,48.0,7910.833333333334,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
1,24.0,8596.774910017006,0,1,1,0,0,0,0,0.0,3680.2120770741767,1,1,0,0,0,0,1
0,0.0,11361.030660326382,1,1,1,0,0,0,0,0.0,0.0,1,1,0,0,0,0,1
0,0.0,8835.689906868954,0,0,1,0,0,0,0,0.0,5626.842342221042,1,1,0,0,0,0,1
0,0.0,9355.64665592905,0,0,1,0,0,0,0,0.0,1933.642902493153,2,2,0,0,0,0,1
0,0.0,14475.275772119421,1,0,1,0,0,0,0,0.0,5648.936284001497,2,2,0,0,0,0,1
0,0.0,12453.363691185166,1,0,1,0,0,0,0,0.0,5259.9832941683935,2,2,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,3641.315851538867,2,2,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,2,2,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,3798.4775069687485,2,2,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,2,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,2565.1058154010284,1,2,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,1,1.0,2622.0299242562337,0,2,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,2418.894941294242,0,1,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,4048.8626446482353,0,1,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,3010.645475360939,1,1,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,1659.159393340563,1,1,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,1695.5602169476956,1,1,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,2514.4082265946045,1,1,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,1780.8402944362065,1,1,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,3541.3465248298553,1,1,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,3980.146597888187,1,1,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,2740.0451584267616,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,2891.3704792387853,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,3292.7232881565783,0,2,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,0.0,0,2,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1
0,0.0,5542.071052600491,0,3,0,0,0,1,0,0.0,2609.418894830171,1,1,0,0,0,0,1
0,0.0,4061.679016543936,0,3,0,0,0,1,0,0.0,0.0,1,1,0,0,0,0,1
0,0.0,5675.610805179309,1,3,0,0,0,1,0,0.0,3920.292276797059,2,2,0,0,0,0,1
0,0.0,3497.1787400121266,2,3,0,0,0,1,0,0.0,0.0,2,2,0,0,0,0,1
0,0.0,7231.379764965319,1,3,0,1,0,1,0,0.0,5902.779103565721,3,2,0,1,0,0,1
0,0.0,8380.08610144366,2,3,0,1,0,1,0,0.0,3734.517257717832,3,2,0,1,0,0,1
0,0.0,5770.887126757179,2,3,0,1,0,1,0,0.0,7478.59242315283,4,2,1,1,0,0,1
0,0.0,19454.264354551007,3,3,1,1,0,1,0,0.0,8233.185880012737,4,2,1,1,0,0,1
0,0.0,14267.295015731219,3,3,1,1,0,1,0,0.0,10370.37474284344,4,2,1,1,0,0,1
0,0.0,12809.384552821466,2,3,1,1,0,1,0,0.0,33835.06621123661,3,2,1,1,0,0,1
0,0.0,22577.34243616172,3,3,1,1,0,1,0,0.0,25883.95153960819,2,2,1,1,0,0,1
0,0.0,9013.050832657042,4,4,1,1,0,1,1,1.0,2606.137615231037,1,2,1,1,0,0,1
0,0.0,18191.43143909952,4,4,1,1,0,1,2,3.0,5231.279962352655,1,2,1,1,0,0,1
0,0.0,22780.24437581263,4,4,1,1,0,0,2,5.0,5246.387988999497,0,2,1,1,0,0,1
0,0.0,24598.87281041659,4,5,1,1,0,0,3,8.0,7235.608387238131,0,2,1,1,0,0,1
0,0.0,16108.892693921714,4,5,1,1,0,0,3,11.0,12501.865777472422,0,2,1,1,0,0,1
0,0.0,3952.2603204674683,3,4,1,1,0,0,4,15.0,12548.329607601177,0,2,1,1,0,0,1
0,0.0,26754.596993073523,4,4,2,1,0,0,4,19.0,12538.979349362722,0,2,1,1,0,0,1
0,0.0,22705.803811753303,3,3,2,1,0,0,4,23.0,12534.30323653475,0,2,1,1,0,0,1
0,0.0,18006.64013724656,3,3,2,1,0,0,4,27.0,12534.845951473177,0,2,1,1,0,0,1
0,0.0,27940.121314927037,3,3,2,1,0,0,4,31.0,12533.52081873625,0,2,1,1,0,0,1
0,0.0,23414.49314916011,2,2,2,1,0,0,4,35.0,12533.488662713742,0,2,1,1,0,0,1
0,0.0,19730.425665645434,3,3,2,1,0,0,4,39.0,12533.483741765034,0,2,1,1,0,0,1
0,0.0,14967.793395298915,4,3,2,1,0,0,4,43.0,12533.333333333334,0,2,1,1,0,0,1
0,0.0,22500.99534617381,2,4,2,0,0,0,4,47.0,12533.333333333334,0,2,1,1,0,0,1
0,0.0,20770.75017777626,3,4,2,0,0,0,4,51.0,12533.333333333334,0,2,1,1,0,0,1
0,0.0,23229.15746492928,3,4,2,0,0,0,4,55.0,12533.333333333334,0,2,1,1,0,0,1
0,0.0,24188.618538783496,2,4,2,0,0,0,4,59.0,12533.333333333334,0,2,1,1,0,0,1
0,0.0,24831.679145587004,3,4,2,0,0,0,4,63.0,12533.333333333334,0,2,1,1,0,0,1
0,0.0,12186.995559685807,3,4,2,0,0,0,4,67.0,12533.333333333334,0,2,1,1,0,0,1
0,0.0,14779.256162240245,3,4,2,0,0,0,4,71.0,12533.333333333334,0,2,1,1,0,0,1
0,0.0,22368.912074615335,3,4,2,0,0,0,4,75.0,12533.333333333334,0,2,1,1,0,0,1
0,0.0,8639.47341693349,3,4,2,0,0,0,4,79.0,14226.724308126182,1,3,1,1,0,0,1
0,0.0,33381.50393428304,3,4,2,0,0,0,4,83.0,15066.428160876945,1,3,1,1,0,0,1
0,0.0,26732.148655303128,3,4,2,0,0,0,4,87.0,20406.4106296413,2,4,1,1,0,0,1
0,0.0,24692.547772847996,2,3,2,1,0,0,4,91.0,16701.575731186786,2,4,1,1,0,0,0
0,0.0,17058.18102377223,3,3,2,1,0,0,4,95.0,17811.96271120637,2,4,1,1,0,0,0
0,0.0,20785.36864026032,3,3,2,1,0,0,4,99.0,15647.482068218207,2,4,1,1,0,0,0
0,0.0,27000.014513945607,2,4,2,1,0,0,4,103.0,14186.275084082672,2,4,1,1,0,0,0
1,1.0,11961.5038425241,3,4,2,1,0,0,4,107.0,12533.333333333334,2,4,1,1,0,0,0
2,3.0,17081.003410061778,1,4,2,1,0,0,3,81.0,11678.0113871244,1,2,1,1,0,0,0
2,5.0,19804.589226149372,1,5,2,1,0,0,2,54.0,18809.299994439527,1,2,1,1,0,0,0
2,7.0,18647.986225492557,0,5,2,1,0,0,1,27.0,12834.017856330072,1,1,1,1,0,0,0
3,10.0,20314.334335076812,0,5,2,1,0,0,0,0.0,11686.675959827082,1,0,1,1,0,0,0
4,14.0,35942.86837109341,0,5,3,1,0,0,0,0.0,12362.87679235858,1,0,1,1,0,0,0
5,19.0,20440.269040392253,0,5,3,1,0,0,0,0.0,9345.602317839373,0,0,1,0,0,0,0
6,25.0,22956.639684930837,0,5,3,1,0,0,0,0.0,13757.929319529827,1,0,1,0,0,0,0
6,31.0,25583.28501021769,0,5,3,1,0,0,0,0.0,17382.791122553874,1,0,1,0,0,0,0
6,37.0,23028.02307128314,0,5,3,1,0,0,0,0.0,13979.862691601282,1,0,1,0,0,0,0
